idEvent,dateEvent,Round,Home Team,Home Score,Away Team,Away Score,Poster,Thumb
2347315,2025-12-05,Round 9,Calgary Flames,4,Minnesota Wild,1,,https://www.thesportsdb.com/images/media/event/thumb/aqofvd1760899957.jpg
2347316,2025-12-05,Round 9,Edmonton Oilers,9,Seattle Kraken,4,,https://www.thesportsdb.com/images/media/event/thumb/pfiiqp1760899959.jpg
2347317,2025-12-05,Round 9,Los Angeles Kings,1,Chicago Blackhawks,2,,https://www.thesportsdb.com/images/media/event/thumb/s62p6f1760899961.jpg
2347318,2025-12-06,Round 9,New Jersey Devils,0,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/pciznb1760899962.jpg
2347319,2025-12-06,Round 9,Winnipeg Jets,4,Buffalo Sabres,1,,https://www.thesportsdb.com/images/media/event/thumb/mwsrpu1760899963.jpg
2347320,2025-12-06,Round 9,Dallas Stars,4,San Jose Sharks,1,,https://www.thesportsdb.com/images/media/event/thumb/hpyh691760899965.jpg
2347321,2025-12-06,Round 9,Vancouver Canucks,1,Utah Mammoth,4,,https://www.thesportsdb.com/images/media/event/thumb/4644wo1760899966.jpg
2347322,2025-12-06,Round 9,Anaheim Ducks,4,Washington Capitals,3,,https://www.thesportsdb.com/images/media/event/thumb/qatsqa1760899968.jpg
2347323,2025-12-06,Round 9,New York Rangers,2,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/jzk4901760899969.jpg
2347324,2025-12-06,Round 9,Florida Panthers,7,Columbus Blue Jackets,6,,https://www.thesportsdb.com/images/media/event/thumb/5s6vd11760899971.jpg
2347325,2025-12-07,Round 9,Toronto Maple Leafs,1,Montreal Canadiens,2,,https://www.thesportsdb.com/images/media/event/thumb/kfina01760899972.jpg
2347326,2025-12-07,Round 9,Tampa Bay Lightning,0,New York Islanders,2,,https://www.thesportsdb.com/images/media/event/thumb/axzlga1760899974.jpg
2347327,2025-12-07,Round 9,Ottawa Senators,1,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/vjdway1760899975.jpg
2347328,2025-12-07,Round 9,Carolina Hurricanes,6,Nashville Predators,3,,https://www.thesportsdb.com/images/media/event/thumb/bsqmld1760899977.jpg
2347329,2025-12-07,Round 9,Calgary Flames,2,Utah Mammoth,0,,https://www.thesportsdb.com/images/media/event/thumb/ugexsj1760899978.jpg
2347330,2025-12-07,Round 9,Boston Bruins,4,New Jersey Devils,1,,https://www.thesportsdb.com/images/media/event/thumb/47vm0s1760899980.jpg
2347331,2025-12-07,Round 9,Los Angeles Kings,6,Chicago Blackhawks,0,,https://www.thesportsdb.com/images/media/event/thumb/hph5ao1760899981.jpg
2347332,2025-12-07,Round 9,Edmonton Oilers,6,Winnipeg Jets,2,,https://www.thesportsdb.com/images/media/event/thumb/ohvr8a1760899983.jpg
2347333,2025-12-07,Round 9,Seattle Kraken,3,Detroit Red Wings,4,,https://www.thesportsdb.com/images/media/event/thumb/znax101760899984.jpg
2347334,2025-12-07,Round 9,Vancouver Canucks,4,Minnesota Wild,2,,https://www.thesportsdb.com/images/media/event/thumb/2z2uoe1760899986.jpg
2347335,2025-12-07,Round 9,Philadelphia Flyers,2,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/peqbsg1760899988.jpg
2347336,2025-12-07,Round 9,Carolina Hurricanes,1,San Jose Sharks,4,,https://www.thesportsdb.com/images/media/event/thumb/25sfw61760899989.jpg
2347337,2025-12-07,Round 9,Florida Panthers,4,New York Islanders,1,,https://www.thesportsdb.com/images/media/event/thumb/xzgptt1760899990.jpg
2347338,2025-12-07,Round 9,Dallas Stars,3,Pittsburgh Penguins,2,,https://www.thesportsdb.com/images/media/event/thumb/gpkh3z1760899992.jpg
2347339,2025-12-08,Round 10,Montreal Canadiens,3,St. Louis Blues,4,,https://www.thesportsdb.com/images/media/event/thumb/to5fgx1760899994.jpg
2347340,2025-12-08,Round 10,New York Rangers,2,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/ahvt2m1760899995.jpg
2347341,2025-12-08,Round 10,Washington Capitals,2,Columbus Blue Jackets,0,,https://www.thesportsdb.com/images/media/event/thumb/3n6zpv1760899997.jpg
2347342,2025-12-08,Round 10,Anaheim Ducks,7,Chicago Blackhawks,1,,https://www.thesportsdb.com/images/media/event/thumb/vow96t1760899998.jpg
2347343,2025-12-09,Round 10,Toronto Maple Leafs,2,Tampa Bay Lightning,0,https://r2.thesportsdb.com/images/media/event/poster/612ieo1681781206.jpg,https://www.thesportsdb.com/images/media/event/thumb/vo4llc1760900000.jpg
2347344,2025-12-09,Round 10,Calgary Flames,7,Buffalo Sabres,4,,https://www.thesportsdb.com/images/media/event/thumb/uxj2g81760900001.jpg
2347345,2025-12-09,Round 10,Utah Mammoth,2,Los Angeles Kings,4,,https://www.thesportsdb.com/images/media/event/thumb/vp6cba1760900003.jpg
2347346,2025-12-09,Round 10,Seattle Kraken,1,Minnesota Wild,4,,https://www.thesportsdb.com/images/media/event/thumb/bgtniv1760900005.jpg
2347347,2025-12-09,Round 10,Vancouver Canucks,0,Detroit Red Wings,4,,https://www.thesportsdb.com/images/media/event/thumb/zofszo1760900006.jpg
2347348,2025-12-10,Round 10,Pittsburgh Penguins,3,Anaheim Ducks,4,,https://www.thesportsdb.com/images/media/event/thumb/rhbv5h1760900008.jpg
2347349,2025-12-10,Round 10,Philadelphia Flyers,4,San Jose Sharks,1,,https://www.thesportsdb.com/images/media/event/thumb/rikjh31760900009.jpg
2347350,2025-12-10,Round 10,Ottawa Senators,3,New Jersey Devils,4,,https://www.thesportsdb.com/images/media/event/thumb/42azy61760900011.jpg
2347351,2025-12-10,Round 10,New York Islanders,5,Vegas Golden Knights,4,,https://www.thesportsdb.com/images/media/event/thumb/hb1ka21760900012.jpg
2347352,2025-12-10,Round 10,Montreal Canadiens,1,Tampa Bay Lightning,6,,https://www.thesportsdb.com/images/media/event/thumb/yln0ap1760900014.jpg
2347353,2025-12-10,Round 10,Carolina Hurricanes,4,Columbus Blue Jackets,1,,https://www.thesportsdb.com/images/media/event/thumb/dz6u881760900015.jpg
2347354,2025-12-10,Round 10,St. Louis Blues,2,Boston Bruins,5,,https://www.thesportsdb.com/images/media/event/thumb/yvfttu1760900017.jpg
2347355,2025-12-10,Round 10,Winnipeg Jets,3,Dallas Stars,4,,https://www.thesportsdb.com/images/media/event/thumb/ddwhbe1760900018.jpg
2347356,2025-12-10,Round 10,Edmonton Oilers,3,Buffalo Sabres,4,,https://www.thesportsdb.com/images/media/event/thumb/ncvlws1760900020.jpg
2347357,2025-12-10,Round 10,Nashville Predators,4,Colorado Avalanche,3,,https://www.thesportsdb.com/images/media/event/thumb/kiwwmx1760900022.jpg
2347358,2025-12-11,Round 10,Chicago Blackhawks,3,New York Rangers,0,,https://www.thesportsdb.com/images/media/event/thumb/9qrbey1760900023.jpg
2347359,2025-12-11,Round 10,Calgary Flames,3,Detroit Red Wings,4,,https://www.thesportsdb.com/images/media/event/thumb/pdcsc01760900025.jpg
2347360,2025-12-11,Round 10,Utah Mammoth,3,Florida Panthers,4,,https://www.thesportsdb.com/images/media/event/thumb/juxbcs1760900026.jpg
2347361,2025-12-11,Round 10,Seattle Kraken,3,Los Angeles Kings,2,,https://www.thesportsdb.com/images/media/event/thumb/cxeoih1760900028.jpg
2347362,2025-12-12,Round 10,Columbus Blue Jackets,3,Ottawa Senators,6,,https://www.thesportsdb.com/images/media/event/thumb/735gxb1760900029.jpg
2347363,2025-12-12,Round 10,New Jersey Devils,4,Tampa Bay Lightning,8,,https://www.thesportsdb.com/images/media/event/thumb/11cmq11760900031.jpg
2347364,2025-12-12,Round 10,New York Islanders,5,Anaheim Ducks,2,,https://www.thesportsdb.com/images/media/event/thumb/anz5ro1760900032.jpg
2347365,2025-12-12,Round 10,Philadelphia Flyers,2,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/i393z41760900034.jpg
2347366,2025-12-12,Round 10,Pittsburgh Penguins,2,Montreal Canadiens,4,,https://www.thesportsdb.com/images/media/event/thumb/8ojxmo1760900036.jpg
2347367,2025-12-12,Round 10,Toronto Maple Leafs,2,San Jose Sharks,3,,https://www.thesportsdb.com/images/media/event/thumb/rxzz8g1760900037.jpg
2347368,2025-12-12,Round 10,Washington Capitals,2,Carolina Hurricanes,3,,https://www.thesportsdb.com/images/media/event/thumb/11d6m01760900039.jpg
2347369,2025-12-12,Round 10,Minnesota Wild,5,Dallas Stars,2,,https://www.thesportsdb.com/images/media/event/thumb/45tzcl1760900040.jpg
2347370,2025-12-12,Round 10,Nashville Predators,7,St. Louis Blues,2,,https://www.thesportsdb.com/images/media/event/thumb/1mj94o1760900042.jpg
2347371,2025-12-12,Round 10,Winnipeg Jets,3,Boston Bruins,6,,https://www.thesportsdb.com/images/media/event/thumb/umm5h61760900043.jpg
2347373,2025-12-12,Round 10,Edmonton Oilers,4,Detroit Red Wings,1,,https://www.thesportsdb.com/images/media/event/thumb/if4gaf1760900046.jpg
2347372,2025-12-12,Round 10,Colorado Avalanche,6,Florida Panthers,2,,https://www.thesportsdb.com/images/media/event/thumb/2f3qg41760900045.jpg
2347374,2025-12-12,Round 10,Vancouver Canucks,2,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/3mwihm1760900048.jpg
2347375,2025-12-13,Round 10,St. Louis Blues,3,Chicago Blackhawks,2,,https://www.thesportsdb.com/images/media/event/thumb/yci5e31760900049.jpg
2347376,2025-12-13,Round 10,Utah Mammoth,5,Seattle Kraken,3,,https://www.thesportsdb.com/images/media/event/thumb/lt1g281760900051.jpg
2347377,2025-12-13,Round 10,New Jersey Devils,4,Anaheim Ducks,1,,https://www.thesportsdb.com/images/media/event/thumb/o2lo9o1760900053.jpg
2347378,2025-12-13,Round 10,Minnesota Wild,3,Ottawa Senators,2,,https://www.thesportsdb.com/images/media/event/thumb/obm4nn1760900054.jpg
2347379,2025-12-13,Round 10,Pittsburgh Penguins,5,San Jose Sharks,6,,https://www.thesportsdb.com/images/media/event/thumb/f1hb0p1760900056.jpg
2347380,2025-12-13,Round 10,New York Islanders,3,Tampa Bay Lightning,2,,https://www.thesportsdb.com/images/media/event/thumb/syqbux1760900057.jpg
2347381,2025-12-14,Round 10,Winnipeg Jets,5,Washington Capitals,1,,https://www.thesportsdb.com/images/media/event/thumb/jwlzma1760900059.jpg
2347382,2025-12-14,Round 10,Toronto Maple Leafs,3,Edmonton Oilers,6,,https://www.thesportsdb.com/images/media/event/thumb/7jusbz1760900061.jpg
2347383,2025-12-14,Round 10,Philadelphia Flyers,3,Carolina Hurricanes,4,,https://www.thesportsdb.com/images/media/event/thumb/gsj81x1760900062.jpg
2347384,2025-12-14,Round 10,New York Rangers,5,Montreal Canadiens,4,,https://www.thesportsdb.com/images/media/event/thumb/ailfs51760900064.jpg
2347385,2025-12-14,Round 10,Columbus Blue Jackets,2,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/5sc08o1760900065.jpg
2347386,2025-12-14,Round 10,Chicago Blackhawks,0,Detroit Red Wings,4,,https://www.thesportsdb.com/images/media/event/thumb/qwi1zp1760900067.jpg
2347387,2025-12-14,Round 10,Dallas Stars,0,Florida Panthers,4,,https://www.thesportsdb.com/images/media/event/thumb/jbxqb01760900068.jpg
2347388,2025-12-14,Round 10,Colorado Avalanche,4,Nashville Predators,2,,https://www.thesportsdb.com/images/media/event/thumb/pqvehq1760900070.jpg
2347389,2025-12-14,Round 10,Los Angeles Kings,1,Calgary Flames,2,,https://www.thesportsdb.com/images/media/event/thumb/5xu2lv1760900071.jpg
2347390,2025-12-14,Round 10,New Jersey Devils,1,Vancouver Canucks,2,,https://www.thesportsdb.com/images/media/event/thumb/gpjhh91760900073.jpg
2347391,2025-12-14,Round 10,Pittsburgh Penguins,4,Utah Mammoth,5,,https://www.thesportsdb.com/images/media/event/thumb/ejy23l1760900075.jpg
2347392,2025-12-14,Round 10,Carolina Hurricanes,3,Philadelphia Flyers,2,,https://www.thesportsdb.com/images/media/event/thumb/c4wzqg1760900077.jpg
2347393,2025-12-14,Round 10,Minnesota Wild,6,Boston Bruins,2,,https://www.thesportsdb.com/images/media/event/thumb/sz0e3x1760900079.jpg
2347394,2025-12-15,Round 11,Montreal Canadiens,4,Edmonton Oilers,1,,https://www.thesportsdb.com/images/media/event/thumb/9h0iue1760900081.jpg
2347395,2025-12-15,Round 11,Seattle Kraken,1,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/57jjsm1760900083.jpg
2347396,2025-12-16,Round 11,New York Rangers,1,Anaheim Ducks,4,,https://www.thesportsdb.com/images/media/event/thumb/4od1gb1760900085.jpg
2347397,2025-12-16,Round 11,Tampa Bay Lightning,2,Florida Panthers,5,,https://www.thesportsdb.com/images/media/event/thumb/cv0nxe1760900087.jpg
2347398,2025-12-16,Round 11,Winnipeg Jets,2,Ottawa Senators,3,,https://www.thesportsdb.com/images/media/event/thumb/yxtalw1760900088.jpg
2347399,2025-12-16,Round 11,Dallas Stars,4,Los Angeles Kings,1,,https://www.thesportsdb.com/images/media/event/thumb/m5rfdb1760900090.jpg
2347400,2025-12-16,Round 11,St. Louis Blues,2,Nashville Predators,5,,https://www.thesportsdb.com/images/media/event/thumb/bvqxym1760900092.jpg
2347401,2025-12-17,Round 11,Boston Bruins,4,Utah Mammoth,1,,https://www.thesportsdb.com/images/media/event/thumb/x0aobk1760900094.jpg
2347402,2025-12-17,Round 11,Columbus Blue Jackets,4,Anaheim Ducks,3,,https://www.thesportsdb.com/images/media/event/thumb/ljjs9o1760900096.jpg
2347403,2025-12-17,Round 11,Detroit Red Wings,3,New York Islanders,2,,https://www.thesportsdb.com/images/media/event/thumb/242ff61760900098.jpg
2347404,2025-12-17,Round 11,Montreal Canadiens,1,Philadelphia Flyers,4,,https://www.thesportsdb.com/images/media/event/thumb/te3tei1760900100.jpg
2347405,2025-12-17,Round 11,New York Rangers,0,Vancouver Canucks,3,,https://www.thesportsdb.com/images/media/event/thumb/saldn21760900102.jpg
2347406,2025-12-17,Round 11,Toronto Maple Leafs,3,Chicago Blackhawks,2,,https://www.thesportsdb.com/images/media/event/thumb/ugkuz11760900103.jpg
2347407,2025-12-17,Round 11,Pittsburgh Penguins,4,Edmonton Oilers,6,,https://www.thesportsdb.com/images/media/event/thumb/klx1y21760900105.jpg
2347408,2025-12-17,Round 11,Minnesota Wild,5,Washington Capitals,0,,https://www.thesportsdb.com/images/media/event/thumb/zlyemb1760900107.jpg
2347409,2025-12-17,Round 11,San Jose Sharks,6,Calgary Flames,3,,https://www.thesportsdb.com/images/media/event/thumb/k44lc81760900108.jpg
2347410,2025-12-17,Round 11,Seattle Kraken,3,Colorado Avalanche,5,,https://www.thesportsdb.com/images/media/event/thumb/hb0wjl1760900110.jpg
2347411,2025-12-18,Round 11,Florida Panthers,3,Los Angeles Kings,2,,https://www.thesportsdb.com/images/media/event/thumb/w0rot41760900112.jpg
2347412,2025-12-18,Round 11,Detroit Red Wings,1,Utah Mammoth,4,,https://www.thesportsdb.com/images/media/event/thumb/h2j8ej1760900114.jpg
2347413,2025-12-18,Round 11,Nashville Predators,1,Carolina Hurricanes,4,,https://www.thesportsdb.com/images/media/event/thumb/kgueam1760900116.jpg
2347414,2025-12-18,Round 11,St. Louis Blues,1,Winnipeg Jets,0,,https://www.thesportsdb.com/images/media/event/thumb/vbol801760900117.jpg
2347415,2025-12-18,Round 11,Vegas Golden Knights,1,New Jersey Devils,2,,https://www.thesportsdb.com/images/media/event/thumb/t3qz201760900119.jpg
2347416,2025-12-19,Round 11,Tampa Bay Lightning,1,Los Angeles Kings,2,,https://www.thesportsdb.com/images/media/event/thumb/di7js51760900121.jpg
2347417,2025-12-19,Round 11,Washington Capitals,4,Toronto Maple Leafs,0,,https://www.thesportsdb.com/images/media/event/thumb/d8mlmt1760900123.jpg
2347418,2025-12-19,Round 11,Columbus Blue Jackets,2,Minnesota Wild,5,,https://www.thesportsdb.com/images/media/event/thumb/426u5j1760900124.jpg
2347419,2025-12-19,Round 11,Ottawa Senators,4,Pittsburgh Penguins,0,,https://www.thesportsdb.com/images/media/event/thumb/yfvqrd1760900126.jpg
2347420,2025-12-19,Round 11,Montreal Canadiens,4,Chicago Blackhawks,1,,https://www.thesportsdb.com/images/media/event/thumb/c7x4tt1760900128.jpg
2347421,2025-12-19,Round 11,Boston Bruins,1,Edmonton Oilers,3,,https://www.thesportsdb.com/images/media/event/thumb/zk08we1760900130.jpg
2347422,2025-12-19,Round 11,Buffalo Sabres,5,Philadelphia Flyers,3,,https://www.thesportsdb.com/images/media/event/thumb/dwsqsz1760900132.jpg
2347423,2025-12-19,Round 11,St. Louis Blues,1,New York Rangers,2,,https://www.thesportsdb.com/images/media/event/thumb/do6ub21760900134.jpg
2347424,2025-12-19,Round 11,Calgary Flames,4,Seattle Kraken,2,,https://www.thesportsdb.com/images/media/event/thumb/stxsur1760900136.jpg
2347425,2025-12-19,Round 11,San Jose Sharks,3,Dallas Stars,5,,https://www.thesportsdb.com/images/media/event/thumb/yu9cpi1760900137.jpg
2347426,2025-12-20,Round 11,Florida Panthers,4,Carolina Hurricanes,3,,https://www.thesportsdb.com/images/media/event/thumb/32ojgt1760900139.jpg
2347427,2025-12-20,Round 11,New York Islanders,1,Vancouver Canucks,4,,https://www.thesportsdb.com/images/media/event/thumb/tobym21760900141.jpg
2347428,2025-12-20,Round 11,Colorado Avalanche,3,Winnipeg Jets,2,,https://www.thesportsdb.com/images/media/event/thumb/g1ihxo1760900142.jpg
2347429,2025-12-20,Round 11,Utah Mammoth,1,New Jersey Devils,2,,https://www.thesportsdb.com/images/media/event/thumb/m8gukj1760900144.jpg
2347430,2025-12-20,Round 11,Anaheim Ducks,3,Dallas Stars,8,,https://www.thesportsdb.com/images/media/event/thumb/mi4f9m1760900146.jpg
2347431,2025-12-20,Round 11,New York Rangers,5,Philadelphia Flyers,4,,https://www.thesportsdb.com/images/media/event/thumb/6nj6la1760900148.jpg
2347432,2025-12-20,Round 11,Washington Capitals,2,Detroit Red Wings,5,,https://www.thesportsdb.com/images/media/event/thumb/j3yeqy1760900150.jpg
2347433,2025-12-20,Round 11,Minnesota Wild,5,Edmonton Oilers,2,,https://www.thesportsdb.com/images/media/event/thumb/j1ucae1760900152.jpg
2347434,2025-12-20,Round 11,Ottawa Senators,6,Chicago Blackhawks,4,,https://www.thesportsdb.com/images/media/event/thumb/dqykp91760900154.jpg
2347435,2025-12-20,Round 11,Buffalo Sabres,3,New York Islanders,2,,https://www.thesportsdb.com/images/media/event/thumb/vpdf0y1760900156.jpg
2347436,2025-12-20,Round 11,Florida Panthers,2,St. Louis Blues,6,,https://www.thesportsdb.com/images/media/event/thumb/zbh0v71760900158.jpg
2347437,2025-12-21,Round 11,Tampa Bay Lightning,6,Carolina Hurricanes,4,,https://www.thesportsdb.com/images/media/event/thumb/apamc51760900160.jpg
2347438,2025-12-21,Round 11,Nashville Predators,5,Toronto Maple Leafs,3,,https://www.thesportsdb.com/images/media/event/thumb/cp1tjt1760900162.jpg
2347439,2025-12-21,Round 11,Boston Bruins,4,Vancouver Canucks,5,,https://www.thesportsdb.com/images/media/event/thumb/f506ns1760900163.jpg
2347440,2025-12-21,Round 11,Montreal Canadiens,4,Pittsburgh Penguins,0,,https://www.thesportsdb.com/images/media/event/thumb/kwbj181760900165.jpg
2347441,2025-12-21,Round 11,Anaheim Ducks,4,Columbus Blue Jackets,3,,https://www.thesportsdb.com/images/media/event/thumb/6e99ze1760900167.jpg
2347442,2025-12-21,Round 11,Calgary Flames,6,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/5c90n61760900168.jpg
2347443,2025-12-21,Round 11,San Jose Sharks,2,Seattle Kraken,4,,https://www.thesportsdb.com/images/media/event/thumb/nt5end1760900170.jpg
2347444,2025-12-21,Round 11,Detroit Red Wings,3,Washington Capitals,2,,https://www.thesportsdb.com/images/media/event/thumb/vcd7vy1760900171.jpg
2347445,2025-12-21,Round 11,Minnesota Wild,1,Colorado Avalanche,5,,https://www.thesportsdb.com/images/media/event/thumb/ch24yo1760900173.jpg
2347446,2025-12-22,Round 12,New Jersey Devils,1,Buffalo Sabres,3,,https://www.thesportsdb.com/images/media/event/thumb/2wdvcd1760900174.jpg
2347447,2025-12-22,Round 12,Utah Mammoth,4,Winnipeg Jets,3,,https://www.thesportsdb.com/images/media/event/thumb/5yxnta1760900176.jpg
2347448,2025-12-22,Round 12,Pittsburgh Penguins,4,Montreal Canadiens,3,,https://www.thesportsdb.com/images/media/event/thumb/0ba8y81760900178.jpg
2347449,2025-12-22,Round 12,Nashville Predators,2,New York Rangers,1,,https://www.thesportsdb.com/images/media/event/thumb/d5n6fl1760900180.jpg
2347450,2025-12-22,Round 12,Dallas Stars,5,Toronto Maple Leafs,1,,https://www.thesportsdb.com/images/media/event/thumb/f95d691760900181.jpg
2347451,2025-12-22,Round 12,Boston Bruins,2,Ottawa Senators,6,,https://www.thesportsdb.com/images/media/event/thumb/p1bohs1760900183.jpg
2347452,2025-12-22,Round 12,Edmonton Oilers,4,Vegas Golden Knights,3,,https://www.thesportsdb.com/images/media/event/thumb/vnmtbm1760900186.jpg
